Parcel with id 780281868, is a Rare Coin, the a description "A collectible coins item named rare coin.", in the Collectible Coins category and has a weight of 4.31.kg
A parcel, with id 869344971, was with the driver with id 9 at the location with latitude -20.1326 and longitude 28.6265 was Awaiting delivery in Bulawayo at the time stamp 2021-04-21 13:53:51. The parcel delivery was at the 'Waiting for Delivery' stage
A parcel, with id 351980632, was with the driver with id 1706 at the location with latitude -18.9281 and longitude 29.8144 was Collected at Kwekwe at the time stamp 2021-04-21 14:35:09. The parcel delivery was at the 'Collected' stage
A parcel, with id 351980632, was with the driver with id 131 at the location with latitude -18.9281 and longitude 29.8144 was In transit from Kwekwe at the time stamp 2021-04-21 15:35:09. The parcel delivery was at the 'In Transit' stage
A parcel, with id 869344971, was with the driver with id 1224 at the location with latitude -20.1326 and longitude 28.6265 was Delivered in Bulawayo at the time stamp 2021-04-21 17:53:51. The parcel delivery was at the 'Delivered' stage
A parcel, with id 351980632, was with the driver with id 11475 at the location with latitude -18.9281 and longitude 29.8144 was Awaiting delivery in Kwekwe at the time stamp 2021-04-21 18:35:09. The parcel delivery was at the 'Waiting for Delivery' stage
A parcel, with id 351980632, was with the driver with id 51 at the location with latitude -18.9281 and longitude 29.8144 was Delivered in Kwekwe at the time stamp 2021-04-21 19:35:09. The parcel delivery was at the 'Delivered' stage
A parcel, with id 729911707, was with the driver with id 1223 at the location with latitude -17.9243 and longitude 25.8544 was Collected at Victoria Falls at the time stamp 2021-04-23 10:41:25. The parcel delivery was at the 'Collected' stage
A parcel, with id 235646988, was with the driver with id 131 at the location with latitude -20.0732 and longitude 30.8298 was Collected at Masvingo at the time stamp 2021-04-23 12:18:06. The parcel delivery was at the 'Collected' stage
A parcel, with id 971491424, was with the driver with id 1198 at the location with latitude -18.9707 and longitude 32.6709 was Collected at Mutare at the time stamp 2021-04-23 12:32:06. The parcel delivery was at the 'Collected' stage
A parcel, with id 729911707, was with the driver with id 59918 at the location with latitude -17.9243 and longitude 25.8544 was In transit from Victoria Falls at the time stamp 2021-04-23 14:41:25. The parcel delivery was at the 'In Transit' stage
A parcel, with id 235646988, was with the driver with id 72024 at the location with latitude -20.0732 and longitude 30.8298 was In transit from Masvingo at the time stamp 2021-04-23 15:18:06. The parcel delivery was at the 'In Transit' stage
A parcel, with id 971491424, was with the driver with id 50 at the location with latitude -18.9707 and longitude 32.6709 was In transit from Mutare at the time stamp 2021-04-23 15:32:06. The parcel delivery was at the 'In Transit' stage
A parcel, with id 729911707, was with the driver with id 1199 at the location with latitude -17.9243 and longitude 25.8544 was Awaiting delivery in Victoria Falls at the time stamp 2021-04-23 15:41:25. The parcel delivery was at the 'Waiting for Delivery' stage
A parcel, with id 235646988, was with the driver with id 25 at the location with latitude -20.0732 and longitude 30.8298 was Awaiting delivery in Masvingo at the time stamp 2021-04-23 17:18:06. The parcel delivery was at the 'Waiting for Delivery' stage
A parcel, with id 235646988, was with the driver with id 17 at the location with latitude -20.0732 and longitude 30.8298 was Delivered in Masvingo at the time stamp 2021-04-23 18:18:06. The parcel delivery was at the 'Delivered' stage
A parcel, with id 729911707, was with the driver with id 1199 at the location with latitude -17.9243 and longitude 25.8544 was Delivered in Victoria Falls at the time stamp 2021-04-23 18:41:25. The parcel delivery was at the 'Delivered' stage
A parcel, with id 971491424, was with the driver with id 50 at the location with latitude -18.9707 and longitude 32.6709 was Awaiting delivery in Mutare at the time stamp 2021-04-23 19:32:06. The parcel delivery was at the 'Waiting for Delivery' stage
A parcel, with id 971491424, was with the driver with id 5174 at the location with latitude -18.9707 and longitude 32.6709 was Delivered in Mutare at the time stamp 2021-04-23 22:32:06. The parcel delivery was at the 'Delivered' stage
A parcel, with id 290221228, was with the driver with id 72024 at the location with latitude -18.9707 and longitude 32.6709 was Collected at Mutare at the time stamp 2021-04-24 09:55:53. The parcel delivery was at the 'Collected' stage
A parcel, with id 290221228, was with the driver with id 59918 at the location with latitude -18.9707 and longitude 32.6709 was In transit from Mutare at the time stamp 2021-04-24 12:55:53. The parcel delivery was at the 'In Transit' stage
A parcel, with id 290221228, was with the driver with id 5174 at the location with latitude -18.9707 and longitude 32.6709 was Awaiting delivery in Mutare at the time stamp 2021-04-24 13:55:53. The parcel delivery was at the 'Waiting for Delivery' stage
A parcel, with id 290221228, was with the driver with id 25 at the location with latitude -18.9707 and longitude 32.6709 was Delivered in Mutare at the time stamp 2021-04-24 16:55:53. The parcel delivery was at the 'Delivered' stage
A parcel, with id 479767923, was with the driver with id 876024 at the location with latitude -18.3336 and longitude 29.896 was Collected at Kadoma at the time stamp 2021-04-25 23:57:56. The parcel delivery was at the 'Collected' stage
A parcel, with id 479767923, was with the driver with id 72024 at the location with latitude -18.3336 and longitude 29.896 was In transit from Kadoma at the time stamp 2021-04-26 02:57:56. The parcel delivery was at the 'In Transit' stage
A parcel, with id 479767923, was with the driver with id 220 at the location with latitude -18.3336 and longitude 29.896 was Awaiting delivery in Kadoma at the time stamp 2021-04-26 04:57:56. The parcel delivery was at the 'Waiting for Delivery' stage
A parcel, with id 479767923, was with the driver with id 1707 at the location with latitude -18.3336 and longitude 29.896 was Delivered in Kadoma at the time stamp 2021-04-26 06:57:56. The parcel delivery was at the 'Delivered' stage
A parcel, with id 588002758, was with the driver with id 1706 at the location with latitude -18.9707 and longitude 32.6709 was Collected at Mutare at the time stamp 2021-04-27 07:46:51. The parcel delivery was at the 'Collected' stage
A parcel, with id 588002758, was with the driver with id 219 at the location with latitude -18.9707 and longitude 32.6709 was In transit from Mutare at the time stamp 2021-04-27 08:46:51. The parcel delivery was at the 'In Transit' stage
A parcel, with id 588002758, was with the driver with id 132 at the location with latitude -18.9707 and longitude 32.6709 was Awaiting delivery in Mutare at the time stamp 2021-04-27 11:46:51. The parcel delivery was at the 'Waiting for Delivery' stage
A parcel, with id 588002758, was with the driver with id 220 at the location with latitude -18.9707 and longitude 32.6709 was Delivered in Mutare at the time stamp 2021-04-27 14:46:51. The parcel delivery was at the 'Delivered' stage
A parcel, with id 728074614, was with the driver with id 11474 at the location with latitude -18.9281 and longitude 29.8144 was Collected at Kwekwe at the time stamp 2021-04-29 00:06:13. The parcel delivery was at the 'Collected' stage
A parcel, with id 728074614, was with the driver with id 876024 at the location with latitude -18.9281 and longitude 29.8144 was In transit from Kwekwe at the time stamp 2021-04-29 02:06:13. The parcel delivery was at the 'In Transit' stage
A parcel, with id 728074614, was with the driver with id 25 at the location with latitude -18.9281 and longitude 29.8144 was Awaiting delivery in Kwekwe at the time stamp 2021-04-29 06:06:13. The parcel delivery was at the 'Waiting for Delivery' stage
A parcel, with id 728074614, was with the driver with id 59919 at the location with latitude -18.9281 and longitude 29.8144 was Delivered in Kwekwe at the time stamp 2021-04-29 08:06:13. The parcel delivery was at the 'Delivered' stage
A parcel, with id 316743829, was with the driver with id 49 at the location with latitude -20.0732 and longitude 30.8298 was Collected at Masvingo at the time stamp 2021-04-29 11:17:58. The parcel delivery was at the 'Collected' stage
A parcel, with id 316743829, was with the driver with id 50 at the location with latitude -20.0732 and longitude 30.8298 was In transit from Masvingo at the time stamp 2021-04-29 15:17:58. The parcel delivery was at the 'In Transit' stage
A parcel, with id 316743829, was with the driver with id 1707 at the location with latitude -20.0732 and longitude 30.8298 was Awaiting delivery in Masvingo at the time stamp 2021-04-29 19:17:58. The parcel delivery was at the 'Waiting for Delivery' stage
A parcel, with id 316743829, was with the driver with id 59919 at the location with latitude -20.0732 and longitude 30.8298 was Delivered in Masvingo at the time stamp 2021-04-29 23:17:58. The parcel delivery was at the 'Delivered' stage
A parcel, with id 219129683, was with the driver with id 24 at the location with latitude -17.9243 and longitude 25.8544 was Collected at Victoria Falls at the time stamp 2021-04-30 22:14:20. The parcel delivery was at the 'Collected' stage
A parcel, with id 649329702, was with the driver with id 10796 at the location with latitude -17.9243 and longitude 25.8544 was Collected at Victoria Falls at the time stamp 2021-04-30 22:49:53. The parcel delivery was at the 'Collected' stage
A parcel, with id 219129683, was with the driver with id 131 at the location with latitude -17.9243 and longitude 25.8544 was In transit from Victoria Falls at the time stamp 2021-05-01 01:14:20. The parcel delivery was at the 'In Transit' stage
A parcel, with id 219129683, was with the driver with id 220 at the location with latitude -17.9243 and longitude 25.8544 was Awaiting delivery in Victoria Falls at the time stamp 2021-05-01 02:14:20. The parcel delivery was at the 'Waiting for Delivery' stage
A parcel, with id 649329702, was with the driver with id 254 at the location with latitude -17.9243 and longitude 25.8544 was In transit from Victoria Falls at the time stamp 2021-05-01 02:49:53. The parcel delivery was at the 'In Transit' stage
A parcel, with id 219129683, was with the driver with id 72025 at the location with latitude -17.9243 and longitude 25.8544 was Delivered in Victoria Falls at the time stamp 2021-05-01 04:14:20. The parcel delivery was at the 'Delivered' stage
A parcel, with id 649329702, was with the driver with id 1707 at the location with latitude -17.9243 and longitude 25.8544 was Awaiting delivery in Victoria Falls at the time stamp 2021-05-01 05:49:53. The parcel delivery was at the 'Waiting for Delivery' stage
